county,age_cat,sex,race7,pop
Stanislaus County,0-17,FEMALE,2,104
Stanislaus County,0-17,FEMALE,3,9
Stanislaus County,0-17,FEMALE,4,168
Stanislaus County,0-17,FEMALE,5,8
Stanislaus County,0-17,FEMALE,6,146
Stanislaus County,0-17,FEMALE,7,2163
Stanislaus County,0-17,FEMALE,1,1385
Stanislaus County,0-17,FEMALE,2,125
Stanislaus County,0-17,FEMALE,3,14
Stanislaus County,0-17,FEMALE,4,183
Stanislaus County,0-17,FEMALE,5,18
Stanislaus County,0-17,FEMALE,6,148
Stanislaus County,0-17,FEMALE,7,2193
Stanislaus County,0-17,FEMALE,1,1375
Stanislaus County,0-17,FEMALE,2,110
Stanislaus County,0-17,FEMALE,3,9
Stanislaus County,0-17,FEMALE,4,179
Stanislaus County,0-17,FEMALE,5,19
Stanislaus County,0-17,FEMALE,6,141
Stanislaus County,0-17,FEMALE,7,2126
Stanislaus County,0-17,FEMALE,1,1225
Stanislaus County,0-17,FEMALE,2,104
Stanislaus County,0-17,FEMALE,3,12
Stanislaus County,0-17,FEMALE,4,131
Stanislaus County,0-17,FEMALE,5,19
Stanislaus County,0-17,FEMALE,6,151
Stanislaus County,0-17,FEMALE,7,2278
Stanislaus County,0-17,FEMALE,1,1177
Stanislaus County,0-17,FEMALE,2,109
Stanislaus County,0-17,FEMALE,3,11
Stanislaus County,0-17,FEMALE,4,135
Stanislaus County,0-17,FEMALE,5,21
Stanislaus County,0-17,FEMALE,6,134
Stanislaus County,0-17,FEMALE,7,2372
Stanislaus County,0-17,FEMALE,1,1218
Stanislaus County,0-17,FEMALE,2,95
Stanislaus County,0-17,FEMALE,3,13
Stanislaus County,0-17,FEMALE,4,146
Stanislaus County,0-17,FEMALE,5,16
Stanislaus County,0-17,FEMALE,6,152
Stanislaus County,0-17,FEMALE,7,2467
Stanislaus County,0-17,FEMALE,1,1347
Stanislaus County,0-17,FEMALE,2,98
Stanislaus County,0-17,FEMALE,3,11
Stanislaus County,0-17,FEMALE,4,171
Stanislaus County,0-17,FEMALE,5,17
Stanislaus County,0-17,FEMALE,6,127
Stanislaus County,0-17,FEMALE,7,2361
Stanislaus County,0-17,FEMALE,1,1323
Stanislaus County,0-17,FEMALE,2,111
Stanislaus County,0-17,FEMALE,3,16
Stanislaus County,0-17,FEMALE,4,154
Stanislaus County,0-17,FEMALE,5,22
Stanislaus County,0-17,FEMALE,6,143
Stanislaus County,0-17,FEMALE,7,2269
Stanislaus County,0-17,FEMALE,1,1398
Stanislaus County,0-17,FEMALE,2,107
Stanislaus County,0-17,FEMALE,3,19
Stanislaus County,0-17,FEMALE,4,156
Stanislaus County,0-17,FEMALE,5,17
Stanislaus County,0-17,FEMALE,6,133
Stanislaus County,0-17,FEMALE,7,2282
Stanislaus County,18-44,FEMALE,1,1508
Stanislaus County,18-44,FEMALE,2,102
Stanislaus County,18-44,FEMALE,3,15
Stanislaus County,18-44,FEMALE,4,187
Stanislaus County,18-44,FEMALE,5,14
Stanislaus County,18-44,FEMALE,6,161
Stanislaus County,18-44,FEMALE,7,2392
Stanislaus County,18-44,FEMALE,1,1506
Stanislaus County,18-44,FEMALE,2,132
Stanislaus County,18-44,FEMALE,3,17
Stanislaus County,18-44,FEMALE,4,204
Stanislaus County,18-44,FEMALE,5,29
Stanislaus County,18-44,FEMALE,6,156
Stanislaus County,18-44,FEMALE,7,2655
Stanislaus County,18-44,FEMALE,1,1534
Stanislaus County,18-44,FEMALE,2,112
Stanislaus County,18-44,FEMALE,3,15
Stanislaus County,18-44,FEMALE,4,205
Stanislaus County,18-44,FEMALE,5,20
Stanislaus County,18-44,FEMALE,6,161
Stanislaus County,18-44,FEMALE,7,2695
Stanislaus County,18-44,FEMALE,1,1437
Stanislaus County,18-44,FEMALE,2,119
Stanislaus County,18-44,FEMALE,3,18
Stanislaus County,18-44,FEMALE,4,191
Stanislaus County,18-44,FEMALE,5,21
Stanislaus County,18-44,FEMALE,6,179
Stanislaus County,18-44,FEMALE,7,2505
Stanislaus County,18-44,FEMALE,1,1429
Stanislaus County,18-44,FEMALE,2,117
Stanislaus County,18-44,FEMALE,3,15
Stanislaus County,18-44,FEMALE,4,162
Stanislaus County,18-44,FEMALE,5,23
Stanislaus County,18-44,FEMALE,6,143
Stanislaus County,18-44,FEMALE,7,2534
Stanislaus County,18-44,FEMALE,1,1487
Stanislaus County,18-44,FEMALE,2,117
Stanislaus County,18-44,FEMALE,3,15
Stanislaus County,18-44,FEMALE,4,196
Stanislaus County,18-44,FEMALE,5,23
Stanislaus County,18-44,FEMALE,6,160
Stanislaus County,18-44,FEMALE,7,2486
Stanislaus County,18-44,FEMALE,1,1410
Stanislaus County,18-44,FEMALE,2,102
Stanislaus County,18-44,FEMALE,3,13
Stanislaus County,18-44,FEMALE,4,179
Stanislaus County,18-44,FEMALE,5,17
Stanislaus County,18-44,FEMALE,6,175
Stanislaus County,18-44,FEMALE,7,2549
Stanislaus County,18-44,FEMALE,1,1526
Stanislaus County,18-44,FEMALE,2,115
Stanislaus County,18-44,FEMALE,3,19
Stanislaus County,18-44,FEMALE,4,228
Stanislaus County,18-44,FEMALE,5,21
Stanislaus County,18-44,FEMALE,6,142
Stanislaus County,18-44,FEMALE,7,2330
Stanislaus County,18-44,FEMALE,1,1542
Stanislaus County,18-44,FEMALE,2,113
Stanislaus County,18-44,FEMALE,3,22
Stanislaus County,18-44,FEMALE,4,193
Stanislaus County,18-44,FEMALE,5,21
Stanislaus County,18-44,FEMALE,6,152
Stanislaus County,18-44,FEMALE,7,2187
Stanislaus County,18-44,FEMALE,1,1576
Stanislaus County,18-44,FEMALE,2,115
Stanislaus County,18-44,FEMALE,3,16
Stanislaus County,18-44,FEMALE,4,206
Stanislaus County,18-44,FEMALE,5,26
Stanislaus County,18-44,FEMALE,6,132
Stanislaus County,18-44,FEMALE,7,2194
Stanislaus County,18-44,FEMALE,1,1596
Stanislaus County,18-44,FEMALE,2,103
Stanislaus County,18-44,FEMALE,3,23
Stanislaus County,18-44,FEMALE,4,192
Stanislaus County,18-44,FEMALE,5,28
Stanislaus County,18-44,FEMALE,6,145
Stanislaus County,18-44,FEMALE,7,2106
Stanislaus County,18-44,FEMALE,1,1651
Stanislaus County,18-44,FEMALE,2,112
Stanislaus County,18-44,FEMALE,3,18
Stanislaus County,18-44,FEMALE,4,188
Stanislaus County,18-44,FEMALE,5,28
Stanislaus County,18-44,FEMALE,6,145
Stanislaus County,18-44,FEMALE,7,2090
Stanislaus County,18-44,FEMALE,1,1416
Stanislaus County,18-44,FEMALE,2,109
Stanislaus County,18-44,FEMALE,3,18
Stanislaus County,18-44,FEMALE,4,191
Stanislaus County,18-44,FEMALE,5,24
Stanislaus County,18-44,FEMALE,6,100
Stanislaus County,18-44,FEMALE,7,1950
Stanislaus County,18-44,FEMALE,1,1311
Stanislaus County,18-44,FEMALE,2,111
Stanislaus County,18-44,FEMALE,3,15
Stanislaus County,18-44,FEMALE,4,153
Stanislaus County,18-44,FEMALE,5,15
Stanislaus County,18-44,FEMALE,6,114
Stanislaus County,18-44,FEMALE,7,1788
Stanislaus County,18-44,FEMALE,1,1283
Stanislaus County,18-44,FEMALE,2,96
Stanislaus County,18-44,FEMALE,3,12
Stanislaus County,18-44,FEMALE,4,187
Stanislaus County,18-44,FEMALE,5,20
Stanislaus County,18-44,FEMALE,6,86
Stanislaus County,18-44,FEMALE,7,1645
Stanislaus County,18-44,FEMALE,1,1317
Stanislaus County,18-44,FEMALE,2,99
Stanislaus County,18-44,FEMALE,3,10
Stanislaus County,18-44,FEMALE,4,166
Stanislaus County,18-44,FEMALE,5,24
Stanislaus County,18-44,FEMALE,6,74
Stanislaus County,18-44,FEMALE,7,1605
Stanislaus County,18-44,FEMALE,1,1327
Stanislaus County,18-44,FEMALE,2,89
Stanislaus County,18-44,FEMALE,3,16
Stanislaus County,18-44,FEMALE,4,193
Stanislaus County,18-44,FEMALE,5,20
Stanislaus County,18-44,FEMALE,6,80
Stanislaus County,18-44,FEMALE,7,1524
Stanislaus County,18-44,FEMALE,1,1351
Stanislaus County,18-44,FEMALE,2,81
Stanislaus County,18-44,FEMALE,3,19
Stanislaus County,18-44,FEMALE,4,191
Stanislaus County,18-44,FEMALE,5,25
Stanislaus County,18-44,FEMALE,6,94
Stanislaus County,18-44,FEMALE,7,1547
Stanislaus County,18-44,FEMALE,1,1368
Stanislaus County,18-44,FEMALE,2,94
Stanislaus County,18-44,FEMALE,3,19
Stanislaus County,18-44,FEMALE,4,195
Stanislaus County,18-44,FEMALE,5,28
Stanislaus County,18-44,FEMALE,6,91
Stanislaus County,18-44,FEMALE,7,1509
Stanislaus County,18-44,FEMALE,1,1422
Stanislaus County,18-44,FEMALE,2,96
Stanislaus County,18-44,FEMALE,3,17
Stanislaus County,18-44,FEMALE,4,195
Stanislaus County,18-44,FEMALE,5,24
Stanislaus County,18-44,FEMALE,6,95
Stanislaus County,18-44,FEMALE,7,1680
Stanislaus County,18-44,FEMALE,1,1500
Stanislaus County,18-44,FEMALE,2,89
Stanislaus County,18-44,FEMALE,3,17
Stanislaus County,18-44,FEMALE,4,198
Stanislaus County,18-44,FEMALE,5,26
Stanislaus County,18-44,FEMALE,6,109
Stanislaus County,18-44,FEMALE,7,1671
Stanislaus County,18-44,FEMALE,1,1475
Stanislaus County,18-44,FEMALE,2,89
Stanislaus County,18-44,FEMALE,3,20
Stanislaus County,18-44,FEMALE,4,239
Stanislaus County,18-44,FEMALE,5,28
Stanislaus County,18-44,FEMALE,6,71
Stanislaus County,18-44,FEMALE,7,1695
Stanislaus County,18-44,FEMALE,1,1457
Stanislaus County,18-44,FEMALE,2,78
Stanislaus County,18-44,FEMALE,3,11
Stanislaus County,18-44,FEMALE,4,198
Stanislaus County,18-44,FEMALE,5,24
Stanislaus County,18-44,FEMALE,6,82
Stanislaus County,18-44,FEMALE,7,1673
Stanislaus County,18-44,FEMALE,1,1417
Stanislaus County,18-44,FEMALE,2,71
Stanislaus County,18-44,FEMALE,3,12
Stanislaus County,18-44,FEMALE,4,219
Stanislaus County,18-44,FEMALE,5,26
Stanislaus County,18-44,FEMALE,6,79
Stanislaus County,18-44,FEMALE,7,1663
Stanislaus County,18-44,FEMALE,1,1506
Stanislaus County,18-44,FEMALE,2,79
Stanislaus County,18-44,FEMALE,3,12
Stanislaus County,18-44,FEMALE,4,196
Stanislaus County,18-44,FEMALE,5,23
Stanislaus County,18-44,FEMALE,6,64
Stanislaus County,18-44,FEMALE,7,1657
Stanislaus County,18-44,FEMALE,1,1407
Stanislaus County,18-44,FEMALE,2,64
Stanislaus County,18-44,FEMALE,3,16
Stanislaus County,18-44,FEMALE,4,188
Stanislaus County,18-44,FEMALE,5,16
Stanislaus County,18-44,FEMALE,6,82
Stanislaus County,18-44,FEMALE,7,1577
Stanislaus County,18-44,FEMALE,1,1351
Stanislaus County,18-44,FEMALE,2,78
Stanislaus County,18-44,FEMALE,3,15
Stanislaus County,18-44,FEMALE,4,150
Stanislaus County,18-44,FEMALE,5,16
Stanislaus County,18-44,FEMALE,6,77
Stanislaus County,18-44,FEMALE,7,1547
Stanislaus County,45-64,FEMALE,1,1300
Stanislaus County,45-64,FEMALE,2,73
Stanislaus County,45-64,FEMALE,3,18
Stanislaus County,45-64,FEMALE,4,180
Stanislaus County,45-64,FEMALE,5,30
Stanislaus County,45-64,FEMALE,6,65
Stanislaus County,45-64,FEMALE,7,1546
Stanislaus County,45-64,FEMALE,1,1253
Stanislaus County,45-64,FEMALE,2,75
Stanislaus County,45-64,FEMALE,3,9
Stanislaus County,45-64,FEMALE,4,198
Stanislaus County,45-64,FEMALE,5,19
Stanislaus County,45-64,FEMALE,6,64
Stanislaus County,45-64,FEMALE,7,1538
Stanislaus County,45-64,FEMALE,1,1282
Stanislaus County,45-64,FEMALE,2,55
Stanislaus County,45-64,FEMALE,3,21
Stanislaus County,45-64,FEMALE,4,187
Stanislaus County,45-64,FEMALE,5,27
Stanislaus County,45-64,FEMALE,6,55
Stanislaus County,45-64,FEMALE,7,1509
Stanislaus County,45-64,FEMALE,1,1247
Stanislaus County,45-64,FEMALE,2,73
Stanislaus County,45-64,FEMALE,3,10
Stanislaus County,45-64,FEMALE,4,213
Stanislaus County,45-64,FEMALE,5,23
Stanislaus County,45-64,FEMALE,6,63
Stanislaus County,45-64,FEMALE,7,1469
Stanislaus County,45-64,FEMALE,1,1358
Stanislaus County,45-64,FEMALE,2,70
Stanislaus County,45-64,FEMALE,3,12
Stanislaus County,45-64,FEMALE,4,199
Stanislaus County,45-64,FEMALE,5,27
Stanislaus County,45-64,FEMALE,6,57
Stanislaus County,45-64,FEMALE,7,1449
Stanislaus County,45-64,FEMALE,1,1395
Stanislaus County,45-64,FEMALE,2,88
Stanislaus County,45-64,FEMALE,3,18
Stanislaus County,45-64,FEMALE,4,201
Stanislaus County,45-64,FEMALE,5,17
Stanislaus County,45-64,FEMALE,6,73
Stanislaus County,45-64,FEMALE,7,1373
Stanislaus County,45-64,FEMALE,1,1524
Stanislaus County,45-64,FEMALE,2,83
Stanislaus County,45-64,FEMALE,3,19
Stanislaus County,45-64,FEMALE,4,184
Stanislaus County,45-64,FEMALE,5,17
Stanislaus County,45-64,FEMALE,6,78
Stanislaus County,45-64,FEMALE,7,1388
Stanislaus County,45-64,FEMALE,1,1563
Stanislaus County,45-64,FEMALE,2,84
Stanislaus County,45-64,FEMALE,3,23
Stanislaus County,45-64,FEMALE,4,217
Stanislaus County,45-64,FEMALE,5,25
Stanislaus County,45-64,FEMALE,6,74
Stanislaus County,45-64,FEMALE,7,1318
Stanislaus County,45-64,FEMALE,1,1473
Stanislaus County,45-64,FEMALE,2,82
Stanislaus County,45-64,FEMALE,3,27
Stanislaus County,45-64,FEMALE,4,221
Stanislaus County,45-64,FEMALE,5,19
Stanislaus County,45-64,FEMALE,6,66
Stanislaus County,45-64,FEMALE,7,1422
Stanislaus County,45-64,FEMALE,1,1634
Stanislaus County,45-64,FEMALE,2,63
Stanislaus County,45-64,FEMALE,3,22
Stanislaus County,45-64,FEMALE,4,196
Stanislaus County,45-64,FEMALE,5,25
Stanislaus County,45-64,FEMALE,6,70
Stanislaus County,45-64,FEMALE,7,1272
Stanislaus County,45-64,FEMALE,1,1487
Stanislaus County,45-64,FEMALE,2,97
Stanislaus County,45-64,FEMALE,3,21
Stanislaus County,45-64,FEMALE,4,157
Stanislaus County,45-64,FEMALE,5,32
Stanislaus County,45-64,FEMALE,6,59
Stanislaus County,45-64,FEMALE,7,1196
Stanislaus County,45-64,FEMALE,1,1498
Stanislaus County,45-64,FEMALE,2,79
Stanislaus County,45-64,FEMALE,3,14
Stanislaus County,45-64,FEMALE,4,175
Stanislaus County,45-64,FEMALE,5,24
Stanislaus County,45-64,FEMALE,6,67
Stanislaus County,45-64,FEMALE,7,1167
Stanislaus County,45-64,FEMALE,1,1668
Stanislaus County,45-64,FEMALE,2,97
Stanislaus County,45-64,FEMALE,3,19
Stanislaus County,45-64,FEMALE,4,187
Stanislaus County,45-64,FEMALE,5,28
Stanislaus County,45-64,FEMALE,6,68
Stanislaus County,45-64,FEMALE,7,1198
Stanislaus County,45-64,FEMALE,1,1771
Stanislaus County,45-64,FEMALE,2,87
Stanislaus County,45-64,FEMALE,3,19
Stanislaus County,45-64,FEMALE,4,172
Stanislaus County,45-64,FEMALE,5,31
Stanislaus County,45-64,FEMALE,6,70
Stanislaus County,45-64,FEMALE,7,1164
Stanislaus County,45-64,FEMALE,1,1839
Stanislaus County,45-64,FEMALE,2,102
Stanislaus County,45-64,FEMALE,3,24
Stanislaus County,45-64,FEMALE,4,173
Stanislaus County,45-64,FEMALE,5,27
Stanislaus County,45-64,FEMALE,6,60
Stanislaus County,45-64,FEMALE,7,1110
Stanislaus County,45-64,FEMALE,1,1861
Stanislaus County,45-64,FEMALE,2,101
Stanislaus County,45-64,FEMALE,3,29
Stanislaus County,45-64,FEMALE,4,170
Stanislaus County,45-64,FEMALE,5,25
Stanislaus County,45-64,FEMALE,6,93
Stanislaus County,45-64,FEMALE,7,1039
Stanislaus County,45-64,FEMALE,1,1845
Stanislaus County,45-64,FEMALE,2,115
Stanislaus County,45-64,FEMALE,3,28
Stanislaus County,45-64,FEMALE,4,188
Stanislaus County,45-64,FEMALE,5,26
Stanislaus County,45-64,FEMALE,6,73
Stanislaus County,45-64,FEMALE,7,1022
Stanislaus County,45-64,FEMALE,1,1843
Stanislaus County,45-64,FEMALE,2,104
Stanislaus County,45-64,FEMALE,3,30
Stanislaus County,45-64,FEMALE,4,184
Stanislaus County,45-64,FEMALE,5,18
Stanislaus County,45-64,FEMALE,6,75
Stanislaus County,45-64,FEMALE,7,1001
Stanislaus County,45-64,FEMALE,1,1861
Stanislaus County,45-64,FEMALE,2,100
Stanislaus County,45-64,FEMALE,3,23
Stanislaus County,45-64,FEMALE,4,168
Stanislaus County,45-64,FEMALE,5,21
Stanislaus County,45-64,FEMALE,6,62
Stanislaus County,45-64,FEMALE,7,924
Stanislaus County,45-64,FEMALE,1,1777
Stanislaus County,45-64,FEMALE,2,80
Stanislaus County,45-64,FEMALE,3,21
Stanislaus County,45-64,FEMALE,4,166
Stanislaus County,45-64,FEMALE,5,30
Stanislaus County,45-64,FEMALE,6,46
Stanislaus County,45-64,FEMALE,7,866
Stanislaus County,65+,FEMALE,1,1867
Stanislaus County,65+,FEMALE,2,82
Stanislaus County,65+,FEMALE,3,24
Stanislaus County,65+,FEMALE,4,159
Stanislaus County,65+,FEMALE,5,29
Stanislaus County,65+,FEMALE,6,66
Stanislaus County,65+,FEMALE,7,807
Stanislaus County,65+,FEMALE,1,1812
Stanislaus County,65+,FEMALE,2,72
Stanislaus County,65+,FEMALE,3,22
Stanislaus County,65+,FEMALE,4,186
Stanislaus County,65+,FEMALE,5,29
Stanislaus County,65+,FEMALE,6,50
Stanislaus County,65+,FEMALE,7,850
Stanislaus County,65+,FEMALE,1,1751
Stanislaus County,65+,FEMALE,2,63
Stanislaus County,65+,FEMALE,3,26
Stanislaus County,65+,FEMALE,4,148
Stanislaus County,65+,FEMALE,5,15
Stanislaus County,65+,FEMALE,6,46
Stanislaus County,65+,FEMALE,7,812
Stanislaus County,65+,FEMALE,1,1642
Stanislaus County,65+,FEMALE,2,64
Stanislaus County,65+,FEMALE,3,20
Stanislaus County,65+,FEMALE,4,155
Stanislaus County,65+,FEMALE,5,13
Stanislaus County,65+,FEMALE,6,42
Stanislaus County,65+,FEMALE,7,715
Stanislaus County,65+,FEMALE,1,1720
Stanislaus County,65+,FEMALE,2,70
Stanislaus County,65+,FEMALE,3,17
Stanislaus County,65+,FEMALE,4,161
Stanislaus County,65+,FEMALE,5,25
Stanislaus County,65+,FEMALE,6,41
Stanislaus County,65+,FEMALE,7,675
Stanislaus County,65+,FEMALE,1,1636
Stanislaus County,65+,FEMALE,2,57
Stanislaus County,65+,FEMALE,3,21
Stanislaus County,65+,FEMALE,4,159
Stanislaus County,65+,FEMALE,5,12
Stanislaus County,65+,FEMALE,6,37
Stanislaus County,65+,FEMALE,7,578
Stanislaus County,65+,FEMALE,1,1620
Stanislaus County,65+,FEMALE,2,52
Stanislaus County,65+,FEMALE,3,14
Stanislaus County,65+,FEMALE,4,141
Stanislaus County,65+,FEMALE,5,13
Stanislaus County,65+,FEMALE,6,33
Stanislaus County,65+,FEMALE,7,556
Stanislaus County,65+,FEMALE,1,1478
Stanislaus County,65+,FEMALE,2,54
Stanislaus County,65+,FEMALE,3,30
Stanislaus County,65+,FEMALE,4,147
Stanislaus County,65+,FEMALE,5,20
Stanislaus County,65+,FEMALE,6,31
Stanislaus County,65+,FEMALE,7,545
Stanislaus County,65+,FEMALE,1,1458
Stanislaus County,65+,FEMALE,2,52
Stanislaus County,65+,FEMALE,3,15
Stanislaus County,65+,FEMALE,4,114
Stanislaus County,65+,FEMALE,5,12
Stanislaus County,65+,FEMALE,6,43
Stanislaus County,65+,FEMALE,7,500
Stanislaus County,65+,FEMALE,1,1432
Stanislaus County,65+,FEMALE,2,45
Stanislaus County,65+,FEMALE,3,19
Stanislaus County,65+,FEMALE,4,134
Stanislaus County,65+,FEMALE,5,14
Stanislaus County,65+,FEMALE,6,34
Stanislaus County,65+,FEMALE,7,459
Stanislaus County,65+,FEMALE,1,1438
Stanislaus County,65+,FEMALE,2,40
Stanislaus County,65+,FEMALE,3,26
Stanislaus County,65+,FEMALE,4,115
Stanislaus County,65+,FEMALE,5,9
Stanislaus County,65+,FEMALE,6,28
Stanislaus County,65+,FEMALE,7,397
Stanislaus County,65+,FEMALE,1,1149
Stanislaus County,65+,FEMALE,2,40
Stanislaus County,65+,FEMALE,3,17
Stanislaus County,65+,FEMALE,4,87
Stanislaus County,65+,FEMALE,5,7
Stanislaus County,65+,FEMALE,6,36
Stanislaus County,65+,FEMALE,7,396
Stanislaus County,65+,FEMALE,1,1076
Stanislaus County,65+,FEMALE,2,27
Stanislaus County,65+,FEMALE,3,10
Stanislaus County,65+,FEMALE,4,85
Stanislaus County,65+,FEMALE,5,10
Stanislaus County,65+,FEMALE,6,34
Stanislaus County,65+,FEMALE,7,386
Stanislaus County,65+,FEMALE,1,1023
Stanislaus County,65+,FEMALE,2,26
Stanislaus County,65+,FEMALE,3,14
Stanislaus County,65+,FEMALE,4,88
Stanislaus County,65+,FEMALE,5,10
Stanislaus County,65+,FEMALE,6,25
Stanislaus County,65+,FEMALE,7,328
Stanislaus County,65+,FEMALE,1,941
Stanislaus County,65+,FEMALE,2,43
Stanislaus County,65+,FEMALE,3,6
Stanislaus County,65+,FEMALE,4,64
Stanislaus County,65+,FEMALE,5,6
Stanislaus County,65+,FEMALE,6,37
Stanislaus County,65+,FEMALE,7,312
Stanislaus County,65+,FEMALE,1,990
Stanislaus County,65+,FEMALE,2,28
Stanislaus County,65+,FEMALE,3,4
Stanislaus County,65+,FEMALE,4,95
Stanislaus County,65+,FEMALE,5,9
Stanislaus County,65+,FEMALE,6,27
Stanislaus County,65+,FEMALE,7,307
Stanislaus County,65+,FEMALE,1,806
Stanislaus County,65+,FEMALE,2,19
Stanislaus County,65+,FEMALE,3,7
Stanislaus County,65+,FEMALE,4,62
Stanislaus County,65+,FEMALE,5,9
Stanislaus County,65+,FEMALE,6,20
Stanislaus County,65+,FEMALE,7,295
Stanislaus County,65+,FEMALE,1,651
Stanislaus County,65+,FEMALE,2,19
Stanislaus County,65+,FEMALE,3,9
Stanislaus County,65+,FEMALE,4,66
Stanislaus County,65+,FEMALE,5,6
Stanislaus County,65+,FEMALE,6,25
Stanislaus County,65+,FEMALE,7,241
Stanislaus County,65+,FEMALE,1,678
Stanislaus County,65+,FEMALE,2,20
Stanislaus County,65+,FEMALE,3,7
Stanislaus County,65+,FEMALE,4,61
Stanislaus County,65+,FEMALE,5,3
Stanislaus County,65+,FEMALE,6,25
Stanislaus County,65+,FEMALE,7,224
Stanislaus County,65+,FEMALE,1,589
Stanislaus County,65+,FEMALE,2,23
Stanislaus County,65+,FEMALE,3,6
Stanislaus County,65+,FEMALE,4,50
Stanislaus County,65+,FEMALE,5,5
Stanislaus County,65+,FEMALE,6,17
Stanislaus County,65+,FEMALE,7,218
Stanislaus County,65+,FEMALE,1,645
Stanislaus County,65+,FEMALE,2,14
Stanislaus County,65+,FEMALE,3,5
Stanislaus County,65+,FEMALE,4,39
Stanislaus County,65+,FEMALE,5,5
Stanislaus County,65+,FEMALE,6,11
Stanislaus County,65+,FEMALE,7,189
Stanislaus County,65+,FEMALE,1,585
Stanislaus County,65+,FEMALE,2,9
Stanislaus County,65+,FEMALE,3,5
Stanislaus County,65+,FEMALE,4,45
Stanislaus County,65+,FEMALE,5,5
Stanislaus County,65+,FEMALE,6,15
Stanislaus County,65+,FEMALE,7,175
Stanislaus County,65+,FEMALE,1,511
Stanislaus County,65+,FEMALE,2,7
Stanislaus County,65+,FEMALE,3,6
Stanislaus County,65+,FEMALE,4,43
Stanislaus County,65+,FEMALE,5,1
Stanislaus County,65+,FEMALE,6,16
Stanislaus County,65+,FEMALE,7,149
Stanislaus County,65+,FEMALE,1,453
Stanislaus County,65+,FEMALE,2,14
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,29
Stanislaus County,65+,FEMALE,5,4
Stanislaus County,65+,FEMALE,6,5
Stanislaus County,65+,FEMALE,7,137
Stanislaus County,65+,FEMALE,1,402
Stanislaus County,65+,FEMALE,2,13
Stanislaus County,65+,FEMALE,3,3
Stanislaus County,65+,FEMALE,4,27
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,4
Stanislaus County,65+,FEMALE,7,109
Stanislaus County,65+,FEMALE,1,403
Stanislaus County,65+,FEMALE,2,5
Stanislaus County,65+,FEMALE,3,4
Stanislaus County,65+,FEMALE,4,25
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,7
Stanislaus County,65+,FEMALE,7,83
Stanislaus County,65+,FEMALE,1,329
Stanislaus County,65+,FEMALE,2,7
Stanislaus County,65+,FEMALE,3,2
Stanislaus County,65+,FEMALE,4,16
Stanislaus County,65+,FEMALE,5,2
Stanislaus County,65+,FEMALE,6,5
Stanislaus County,65+,FEMALE,7,76
Stanislaus County,65+,FEMALE,1,290
Stanislaus County,65+,FEMALE,2,6
Stanislaus County,65+,FEMALE,3,1
Stanislaus County,65+,FEMALE,4,15
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,2
Stanislaus County,65+,FEMALE,7,76
Stanislaus County,65+,FEMALE,1,182
Stanislaus County,65+,FEMALE,2,3
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,18
Stanislaus County,65+,FEMALE,5,1
Stanislaus County,65+,FEMALE,6,2
Stanislaus County,65+,FEMALE,7,62
Stanislaus County,65+,FEMALE,1,223
Stanislaus County,65+,FEMALE,2,1
Stanislaus County,65+,FEMALE,3,3
Stanislaus County,65+,FEMALE,4,10
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,4
Stanislaus County,65+,FEMALE,7,39
Stanislaus County,65+,FEMALE,1,182
Stanislaus County,65+,FEMALE,2,1
Stanislaus County,65+,FEMALE,3,2
Stanislaus County,65+,FEMALE,4,14
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,2
Stanislaus County,65+,FEMALE,7,31
Stanislaus County,65+,FEMALE,1,120
Stanislaus County,65+,FEMALE,2,2
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,7
Stanislaus County,65+,FEMALE,5,1
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,21
Stanislaus County,65+,FEMALE,1,65
Stanislaus County,65+,FEMALE,2,1
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,2
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,2
Stanislaus County,65+,FEMALE,7,20
Stanislaus County,65+,FEMALE,1,31
Stanislaus County,65+,FEMALE,2,1
Stanislaus County,65+,FEMALE,3,1
Stanislaus County,65+,FEMALE,4,1
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,9
Stanislaus County,65+,FEMALE,1,9
Stanislaus County,65+,FEMALE,2,4
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,0
Stanislaus County,65+,FEMALE,5,0
Stanislaus County,65+,FEMALE,6,0
Stanislaus County,65+,FEMALE,7,0
Stanislaus County,65+,FEMALE,1,4
Stanislaus County,65+,FEMALE,2,0
Stanislaus County,65+,FEMALE,3,0
Stanislaus County,65+,FEMALE,4,1
Stanislaus County,65+,FEMALE,5,0
