county,age_cat,sex,race7,pop
Siskiyou County,65+,MALE,6,7
Siskiyou County,65+,MALE,7,21
Siskiyou County,65+,MALE,1,239
Siskiyou County,65+,MALE,2,2
Siskiyou County,65+,MALE,3,9
Siskiyou County,65+,MALE,4,5
Siskiyou County,65+,MALE,5,1
Siskiyou County,65+,MALE,6,2
Siskiyou County,65+,MALE,7,17
Siskiyou County,65+,MALE,1,297
Siskiyou County,65+,MALE,2,4
Siskiyou County,65+,MALE,3,6
Siskiyou County,65+,MALE,4,6
Siskiyou County,65+,MALE,5,1
Siskiyou County,65+,MALE,6,5
Siskiyou County,65+,MALE,7,14
Siskiyou County,65+,MALE,1,255
Siskiyou County,65+,MALE,2,8
Siskiyou County,65+,MALE,3,6
Siskiyou County,65+,MALE,4,6
Siskiyou County,65+,MALE,5,2
Siskiyou County,65+,MALE,6,6
Siskiyou County,65+,MALE,7,22
Siskiyou County,65+,MALE,1,253
Siskiyou County,65+,MALE,2,4
Siskiyou County,65+,MALE,3,10
Siskiyou County,65+,MALE,4,6
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,12
Siskiyou County,65+,MALE,7,16
Siskiyou County,65+,MALE,1,272
Siskiyou County,65+,MALE,2,5
Siskiyou County,65+,MALE,3,9
Siskiyou County,65+,MALE,4,3
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,5
Siskiyou County,65+,MALE,7,17
Siskiyou County,65+,MALE,1,284
Siskiyou County,65+,MALE,2,2
Siskiyou County,65+,MALE,3,8
Siskiyou County,65+,MALE,4,3
Siskiyou County,65+,MALE,5,1
Siskiyou County,65+,MALE,6,5
Siskiyou County,65+,MALE,7,12
Siskiyou County,65+,MALE,1,289
Siskiyou County,65+,MALE,2,3
Siskiyou County,65+,MALE,3,3
Siskiyou County,65+,MALE,4,2
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,7
Siskiyou County,65+,MALE,7,9
Siskiyou County,65+,MALE,1,196
Siskiyou County,65+,MALE,2,1
Siskiyou County,65+,MALE,3,7
Siskiyou County,65+,MALE,4,5
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,11
Siskiyou County,65+,MALE,7,8
Siskiyou County,65+,MALE,1,186
Siskiyou County,65+,MALE,2,2
Siskiyou County,65+,MALE,3,9
Siskiyou County,65+,MALE,4,1
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,4
Siskiyou County,65+,MALE,7,8
Siskiyou County,65+,MALE,1,210
Siskiyou County,65+,MALE,2,3
Siskiyou County,65+,MALE,3,2
Siskiyou County,65+,MALE,4,2
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,7
Siskiyou County,65+,MALE,7,11
Siskiyou County,65+,MALE,1,198
Siskiyou County,65+,MALE,2,2
Siskiyou County,65+,MALE,3,6
Siskiyou County,65+,MALE,4,1
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,6
Siskiyou County,65+,MALE,7,8
Siskiyou County,65+,MALE,1,151
Siskiyou County,65+,MALE,2,2
Siskiyou County,65+,MALE,3,9
Siskiyou County,65+,MALE,4,1
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,1
Siskiyou County,65+,MALE,7,12
Siskiyou County,65+,MALE,1,149
Siskiyou County,65+,MALE,2,3
Siskiyou County,65+,MALE,3,5
Siskiyou County,65+,MALE,4,2
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,3
Siskiyou County,65+,MALE,7,10
Siskiyou County,65+,MALE,1,135
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,5
Siskiyou County,65+,MALE,4,1
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,4
Siskiyou County,65+,MALE,7,7
Siskiyou County,65+,MALE,1,92
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,4
Siskiyou County,65+,MALE,4,1
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,7
Siskiyou County,65+,MALE,1,99
Siskiyou County,65+,MALE,2,1
Siskiyou County,65+,MALE,3,5
Siskiyou County,65+,MALE,4,1
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,2
Siskiyou County,65+,MALE,7,4
Siskiyou County,65+,MALE,1,107
Siskiyou County,65+,MALE,2,1
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,1
Siskiyou County,65+,MALE,7,7
Siskiyou County,65+,MALE,1,60
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,2
Siskiyou County,65+,MALE,4,1
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,3
Siskiyou County,65+,MALE,7,4
Siskiyou County,65+,MALE,1,63
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,2
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,4
Siskiyou County,65+,MALE,7,4
Siskiyou County,65+,MALE,1,48
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,1
Siskiyou County,65+,MALE,7,1
Siskiyou County,65+,MALE,1,51
Siskiyou County,65+,MALE,2,1
Siskiyou County,65+,MALE,3,1
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,2
Siskiyou County,65+,MALE,7,1
Siskiyou County,65+,MALE,1,25
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,2
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,4
Siskiyou County,65+,MALE,1,24
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,7
Siskiyou County,65+,MALE,1,11
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,1
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,1
Siskiyou County,65+,MALE,1,23
Siskiyou County,65+,MALE,2,1
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,1
Siskiyou County,65+,MALE,1,9
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,2
Siskiyou County,65+,MALE,7,1
Siskiyou County,65+,MALE,1,9
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,1
Siskiyou County,65+,MALE,7,1
Siskiyou County,65+,MALE,1,3
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,1
Siskiyou County,65+,MALE,1,11
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,1
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,1
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,3
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Siskiyou County,65+,MALE,1,0
Siskiyou County,65+,MALE,2,0
Siskiyou County,65+,MALE,3,0
Siskiyou County,65+,MALE,4,0
Siskiyou County,65+,MALE,5,0
Siskiyou County,65+,MALE,6,0
Siskiyou County,65+,MALE,7,0
Solano County,0-17,FEMALE,1,780
Solano County,0-17,FEMALE,2,340
Solano County,0-17,FEMALE,3,6
Solano County,0-17,FEMALE,4,263
Solano County,0-17,FEMALE,5,13
Solano County,0-17,FEMALE,6,186
Solano County,0-17,FEMALE,7,743
Solano County,0-17,FEMALE,1,752
Solano County,0-17,FEMALE,2,346
Solano County,0-17,FEMALE,3,15
Solano County,0-17,FEMALE,4,246
Solano County,0-17,FEMALE,5,17
Solano County,0-17,FEMALE,6,198
Solano County,0-17,FEMALE,7,717
Solano County,0-17,FEMALE,1,783
Solano County,0-17,FEMALE,2,306
Solano County,0-17,FEMALE,3,10
Solano County,0-17,FEMALE,4,285
Solano County,0-17,FEMALE,5,18
Solano County,0-17,FEMALE,6,167
Solano County,0-17,FEMALE,7,710
Solano County,0-17,FEMALE,1,798
Solano County,0-17,FEMALE,2,335
Solano County,0-17,FEMALE,3,9
Solano County,0-17,FEMALE,4,262
Solano County,0-17,FEMALE,5,22
Solano County,0-17,FEMALE,6,174
Solano County,0-17,FEMALE,7,667
Solano County,0-17,FEMALE,1,801
Solano County,0-17,FEMALE,2,368
Solano County,0-17,FEMALE,3,8
Solano County,0-17,FEMALE,4,240
Solano County,0-17,FEMALE,5,19
Solano County,0-17,FEMALE,6,182
Solano County,0-17,FEMALE,7,721
Solano County,0-17,FEMALE,1,910
Solano County,0-17,FEMALE,2,309
Solano County,0-17,FEMALE,3,6
Solano County,0-17,FEMALE,4,293
Solano County,0-17,FEMALE,5,16
Solano County,0-17,FEMALE,6,195
Solano County,0-17,FEMALE,7,884
Solano County,0-17,FEMALE,1,914
Solano County,0-17,FEMALE,2,300
Solano County,0-17,FEMALE,3,6
Solano County,0-17,FEMALE,4,311
Solano County,0-17,FEMALE,5,21
Solano County,0-17,FEMALE,6,193
Solano County,0-17,FEMALE,7,947
Solano County,0-17,FEMALE,1,966
Solano County,0-17,FEMALE,2,324
Solano County,0-17,FEMALE,3,7
Solano County,0-17,FEMALE,4,291
Solano County,0-17,FEMALE,5,16
Solano County,0-17,FEMALE,6,205
Solano County,0-17,FEMALE,7,920
Solano County,0-17,FEMALE,1,996
Solano County,0-17,FEMALE,2,329
Solano County,0-17,FEMALE,3,9
Solano County,0-17,FEMALE,4,265
Solano County,0-17,FEMALE,5,26
Solano County,0-17,FEMALE,6,208
Solano County,0-17,FEMALE,7,917
Solano County,0-17,FEMALE,1,923
Solano County,0-17,FEMALE,2,330
Solano County,0-17,FEMALE,3,12
Solano County,0-17,FEMALE,4,268
Solano County,0-17,FEMALE,5,15
Solano County,0-17,FEMALE,6,186
Solano County,0-17,FEMALE,7,858
Solano County,0-17,FEMALE,1,911
Solano County,0-17,FEMALE,2,320
Solano County,0-17,FEMALE,3,10
Solano County,0-17,FEMALE,4,274
Solano County,0-17,FEMALE,5,17
Solano County,0-17,FEMALE,6,203
Solano County,0-17,FEMALE,7,840
Solano County,0-17,FEMALE,1,934
Solano County,0-17,FEMALE,2,305
Solano County,0-17,FEMALE,3,7
Solano County,0-17,FEMALE,4,252
Solano County,0-17,FEMALE,5,16
Solano County,0-17,FEMALE,6,182
Solano County,0-17,FEMALE,7,904
Solano County,0-17,FEMALE,1,978
Solano County,0-17,FEMALE,2,341
Solano County,0-17,FEMALE,3,12
Solano County,0-17,FEMALE,4,255
Solano County,0-17,FEMALE,5,24
Solano County,0-17,FEMALE,6,217
Solano County,0-17,FEMALE,7,899
Solano County,0-17,FEMALE,1,771
Solano County,0-17,FEMALE,2,371
Solano County,0-17,FEMALE,3,10
Solano County,0-17,FEMALE,4,262
Solano County,0-17,FEMALE,5,19
Solano County,0-17,FEMALE,6,274
Solano County,0-17,FEMALE,7,999
Solano County,0-17,FEMALE,1,794
Solano County,0-17,FEMALE,2,415
Solano County,0-17,FEMALE,3,9
Solano County,0-17,FEMALE,4,281
Solano County,0-17,FEMALE,5,15
Solano County,0-17,FEMALE,6,317
Solano County,0-17,FEMALE,7,1073
Solano County,0-17,FEMALE,1,803
Solano County,0-17,FEMALE,2,465
Solano County,0-17,FEMALE,3,12
Solano County,0-17,FEMALE,4,338
Solano County,0-17,FEMALE,5,13
Solano County,0-17,FEMALE,6,278
Solano County,0-17,FEMALE,7,1061
Solano County,0-17,FEMALE,1,839
Solano County,0-17,FEMALE,2,465
Solano County,0-17,FEMALE,3,7
Solano County,0-17,FEMALE,4,326
Solano County,0-17,FEMALE,5,24
Solano County,0-17,FEMALE,6,282
Solano County,0-17,FEMALE,7,1089
Solano County,0-17,FEMALE,1,828
Solano County,0-17,FEMALE,2,437
Solano County,0-17,FEMALE,3,10
Solano County,0-17,FEMALE,4,340
Solano County,0-17,FEMALE,5,21
Solano County,0-17,FEMALE,6,283
Solano County,0-17,FEMALE,7,1062
Solano County,18-49,FEMALE,1,834
Solano County,18-49,FEMALE,2,442
Solano County,18-49,FEMALE,3,10
Solano County,18-49,FEMALE,4,328
Solano County,18-49,FEMALE,5,25
Solano County,18-49,FEMALE,6,267
Solano County,18-49,FEMALE,7,1051
Solano County,18-49,FEMALE,1,771
Solano County,18-49,FEMALE,2,411
Solano County,18-49,FEMALE,3,8
Solano County,18-49,FEMALE,4,300
Solano County,18-49,FEMALE,5,18
Solano County,18-49,FEMALE,6,282
Solano County,18-49,FEMALE,7,1124
Solano County,18-49,FEMALE,1,820
Solano County,18-49,FEMALE,2,436
Solano County,18-49,FEMALE,3,9
Solano County,18-49,FEMALE,4,353
Solano County,18-49,FEMALE,5,14
Solano County,18-49,FEMALE,6,273
Solano County,18-49,FEMALE,7,1066
Solano County,18-49,FEMALE,1,852
Solano County,18-49,FEMALE,2,469
Solano County,18-49,FEMALE,3,5
Solano County,18-49,FEMALE,4,334
Solano County,18-49,FEMALE,5,18
Solano County,18-49,FEMALE,6,320
Solano County,18-49,FEMALE,7,1119
Solano County,18-49,FEMALE,1,874
Solano County,18-49,FEMALE,2,449
Solano County,18-49,FEMALE,3,14
Solano County,18-49,FEMALE,4,370
Solano County,18-49,FEMALE,5,25
Solano County,18-49,FEMALE,6,310
Solano County,18-49,FEMALE,7,1164
Solano County,18-49,FEMALE,1,872
Solano County,18-49,FEMALE,2,481
Solano County,18-49,FEMALE,3,6
Solano County,18-49,FEMALE,4,318
Solano County,18-49,FEMALE,5,21
Solano County,18-49,FEMALE,6,318
Solano County,18-49,FEMALE,7,1160
Solano County,18-49,FEMALE,1,909
Solano County,18-49,FEMALE,2,484
Solano County,18-49,FEMALE,3,11
Solano County,18-49,FEMALE,4,305
Solano County,18-49,FEMALE,5,32
Solano County,18-49,FEMALE,6,299
Solano County,18-49,FEMALE,7,1187
Solano County,18-49,FEMALE,1,934
Solano County,18-49,FEMALE,2,533
Solano County,18-49,FEMALE,3,6
Solano County,18-49,FEMALE,4,384
Solano County,18-49,FEMALE,5,30
Solano County,18-49,FEMALE,6,259
Solano County,18-49,FEMALE,7,1093
Solano County,18-49,FEMALE,1,943
Solano County,18-49,FEMALE,2,460
Solano County,18-49,FEMALE,3,3
Solano County,18-49,FEMALE,4,367
Solano County,18-49,FEMALE,5,22
Solano County,18-49,FEMALE,6,247
Solano County,18-49,FEMALE,7,958
Solano County,18-49,FEMALE,1,992
Solano County,18-49,FEMALE,2,436
Solano County,18-49,FEMALE,3,7
Solano County,18-49,FEMALE,4,379
Solano County,18-49,FEMALE,5,22
Solano County,18-49,FEMALE,6,262
Solano County,18-49,FEMALE,7,944
Solano County,18-49,FEMALE,1,963
Solano County,18-49,FEMALE,2,451
Solano County,18-49,FEMALE,3,10
Solano County,18-49,FEMALE,4,374
Solano County,18-49,FEMALE,5,15
Solano County,18-49,FEMALE,6,247
Solano County,18-49,FEMALE,7,897
Solano County,18-49,FEMALE,1,1004
Solano County,18-49,FEMALE,2,495
Solano County,18-49,FEMALE,3,11
Solano County,18-49,FEMALE,4,352
Solano County,18-49,FEMALE,5,29
Solano County,18-49,FEMALE,6,261
Solano County,18-49,FEMALE,7,925
Solano County,18-49,FEMALE,1,941
Solano County,18-49,FEMALE,2,478
Solano County,18-49,FEMALE,3,17
Solano County,18-49,FEMALE,4,380
Solano County,18-49,FEMALE,5,32
Solano County,18-49,FEMALE,6,280
Solano County,18-49,FEMALE,7,895
Solano County,18-49,FEMALE,1,875
Solano County,18-49,FEMALE,2,468
Solano County,18-49,FEMALE,3,11
Solano County,18-49,FEMALE,4,347
Solano County,18-49,FEMALE,5,24
Solano County,18-49,FEMALE,6,234
Solano County,18-49,FEMALE,7,870
Solano County,18-49,FEMALE,1,895
Solano County,18-49,FEMALE,2,424
Solano County,18-49,FEMALE,3,19
Solano County,18-49,FEMALE,4,317
Solano County,18-49,FEMALE,5,23
Solano County,18-49,FEMALE,6,186
Solano County,18-49,FEMALE,7,786
Solano County,18-49,FEMALE,1,867
Solano County,18-49,FEMALE,2,406
Solano County,18-49,FEMALE,3,12
Solano County,18-49,FEMALE,4,359
Solano County,18-49,FEMALE,5,14
Solano County,18-49,FEMALE,6,165
Solano County,18-49,FEMALE,7,749
Solano County,18-49,FEMALE,1,817
Solano County,18-49,FEMALE,2,427
Solano County,18-49,FEMALE,3,9
Solano County,18-49,FEMALE,4,363
Solano County,18-49,FEMALE,5,30
Solano County,18-49,FEMALE,6,191
Solano County,18-49,FEMALE,7,741
Solano County,18-49,FEMALE,1,891
Solano County,18-49,FEMALE,2,383
Solano County,18-49,FEMALE,3,3
Solano County,18-49,FEMALE,4,341
Solano County,18-49,FEMALE,5,29
Solano County,18-49,FEMALE,6,152
Solano County,18-49,FEMALE,7,778
Solano County,18-49,FEMALE,1,914
Solano County,18-49,FEMALE,2,362
Solano County,18-49,FEMALE,3,10
Solano County,18-49,FEMALE,4,369
Solano County,18-49,FEMALE,5,18
Solano County,18-49,FEMALE,6,127
Solano County,18-49,FEMALE,7,692
Solano County,18-49,FEMALE,1,910
Solano County,18-49,FEMALE,2,370
Solano County,18-49,FEMALE,3,13
Solano County,18-49,FEMALE,4,377
Solano County,18-49,FEMALE,5,21
Solano County,18-49,FEMALE,6,151
Solano County,18-49,FEMALE,7,706
Solano County,18-49,FEMALE,1,931
Solano County,18-49,FEMALE,2,365
Solano County,18-49,FEMALE,3,15
Solano County,18-49,FEMALE,4,399
Solano County,18-49,FEMALE,5,32
Solano County,18-49,FEMALE,6,154
Solano County,18-49,FEMALE,7,758
Solano County,18-49,FEMALE,1,1040
Solano County,18-49,FEMALE,2,381
Solano County,18-49,FEMALE,3,14
Solano County,18-49,FEMALE,4,385
Solano County,18-49,FEMALE,5,27
Solano County,18-49,FEMALE,6,152
Solano County,18-49,FEMALE,7,722
Solano County,18-49,FEMALE,1,1022
Solano County,18-49,FEMALE,2,323
Solano County,18-49,FEMALE,3,15
Solano County,18-49,FEMALE,4,385
Solano County,18-49,FEMALE,5,28
Solano County,18-49,FEMALE,6,155
Solano County,18-49,FEMALE,7,700
Solano County,18-49,FEMALE,1,949
Solano County,18-49,FEMALE,2,387
Solano County,18-49,FEMALE,3,6
Solano County,18-49,FEMALE,4,399
Solano County,18-49,FEMALE,5,27
Solano County,18-49,FEMALE,6,119
Solano County,18-49,FEMALE,7,813
Solano County,18-49,FEMALE,1,953
Solano County,18-49,FEMALE,2,330
Solano County,18-49,FEMALE,3,12
Solano County,18-49,FEMALE,4,419
Solano County,18-49,FEMALE,5,29
Solano County,18-49,FEMALE,6,131
Solano County,18-49,FEMALE,7,751
Solano County,18-49,FEMALE,1,984
Solano County,18-49,FEMALE,2,356
Solano County,18-49,FEMALE,3,14
Solano County,18-49,FEMALE,4,400
Solano County,18-49,FEMALE,5,25
Solano County,18-49,FEMALE,6,115
Solano County,18-49,FEMALE,7,800
Solano County,18-49,FEMALE,1,902
Solano County,18-49,FEMALE,2,343
Solano County,18-49,FEMALE,3,8
Solano County,18-49,FEMALE,4,406
Solano County,18-49,FEMALE,5,26
Solano County,18-49,FEMALE,6,108
Solano County,18-49,FEMALE,7,701
Solano County,18-49,FEMALE,1,889
Solano County,18-49,FEMALE,2,309
Solano County,18-49,FEMALE,3,12
Solano County,18-49,FEMALE,4,397
Solano County,18-49,FEMALE,5,24
Solano County,18-49,FEMALE,6,120
Solano County,18-49,FEMALE,7,762
Solano County,18-49,FEMALE,1,880
Solano County,18-49,FEMALE,2,338
Solano County,18-49,FEMALE,3,11
Solano County,18-49,FEMALE,4,416
Solano County,18-49,FEMALE,5,27
Solano County,18-49,FEMALE,6,145
Solano County,18-49,FEMALE,7,692
Solano County,18-49,FEMALE,1,836
Solano County,18-49,FEMALE,2,303
Solano County,18-49,FEMALE,3,14
Solano County,18-49,FEMALE,4,401
Solano County,18-49,FEMALE,5,19
Solano County,18-49,FEMALE,6,109
Solano County,18-49,FEMALE,7,714
Solano County,18-49,FEMALE,1,853
Solano County,18-49,FEMALE,2,325
Solano County,18-49,FEMALE,3,7
Solano County,18-49,FEMALE,4,417
Solano County,18-49,FEMALE,5,30
Solano County,18-49,FEMALE,6,95
Solano County,18-49,FEMALE,7,717
Solano County,18-49,FEMALE,1,910
Solano County,18-49,FEMALE,2,323
Solano County,18-49,FEMALE,3,10
Solano County,18-49,FEMALE,4,412
Solano County,18-49,FEMALE,5,29
Solano County,18-49,FEMALE,6,117
Solano County,18-49,FEMALE,7,696
Solano County,50-64,FEMALE,1,856
Solano County,50-64,FEMALE,2,321
Solano County,50-64,FEMALE,3,11
Solano County,50-64,FEMALE,4,420
Solano County,50-64,FEMALE,5,20
Solano County,50-64,FEMALE,6,92
Solano County,50-64,FEMALE,7,705
Solano County,50-64,FEMALE,1,982
Solano County,50-64,FEMALE,2,335
Solano County,50-64,FEMALE,3,14
Solano County,50-64,FEMALE,4,456
Solano County,50-64,FEMALE,5,29
Solano County,50-64,FEMALE,6,96
Solano County,50-64,FEMALE,7,696
Solano County,50-64,FEMALE,1,1070
Solano County,50-64,FEMALE,2,375
Solano County,50-64,FEMALE,3,11
Solano County,50-64,FEMALE,4,475
Solano County,50-64,FEMALE,5,31
Solano County,50-64,FEMALE,6,105
Solano County,50-64,FEMALE,7,646
Solano County,50-64,FEMALE,1,1096
Solano County,50-64,FEMALE,2,384
Solano County,50-64,FEMALE,3,19
Solano County,50-64,FEMALE,4,450
Solano County,50-64,FEMALE,5,17
Solano County,50-64,FEMALE,6,94
Solano County,50-64,FEMALE,7,682
Solano County,50-64,FEMALE,1,1059
Solano County,50-64,FEMALE,2,367
Solano County,50-64,FEMALE,3,10
Solano County,50-64,FEMALE,4,432
Solano County,50-64,FEMALE,5,27
Solano County,50-64,FEMALE,6,109
Solano County,50-64,FEMALE,7,631
Solano County,50-64,FEMALE,1,1097
Solano County,50-64,FEMALE,2,337
Solano County,50-64,FEMALE,3,9
Solano County,50-64,FEMALE,4,446
Solano County,50-64,FEMALE,5,23
Solano County,50-64,FEMALE,6,82
Solano County,50-64,FEMALE,7,591
Solano County,50-64,FEMALE,1,1029
Solano County,50-64,FEMALE,2,388
Solano County,50-64,FEMALE,3,4
Solano County,50-64,FEMALE,4,390
Solano County,50-64,FEMALE,5,27
Solano County,50-64,FEMALE,6,106
Solano County,50-64,FEMALE,7,579
Solano County,50-64,FEMALE,1,1196
Solano County,50-64,FEMALE,2,436
Solano County,50-64,FEMALE,3,18
Solano County,50-64,FEMALE,4,439
Solano County,50-64,FEMALE,5,12
Solano County,50-64,FEMALE,6,83
Solano County,50-64,FEMALE,7,567
Solano County,50-64,FEMALE,1,1289
Solano County,50-64,FEMALE,2,482
Solano County,50-64,FEMALE,3,11
Solano County,50-64,FEMALE,4,448
Solano County,50-64,FEMALE,5,26
Solano County,50-64,FEMALE,6,93
Solano County,50-64,FEMALE,7,568
Solano County,50-64,FEMALE,1,1449
Solano County,50-64,FEMALE,2,441
Solano County,50-64,FEMALE,3,10
Solano County,50-64,FEMALE,4,465
Solano County,50-64,FEMALE,5,31
Solano County,50-64,FEMALE,6,77
Solano County,50-64,FEMALE,7,609
Solano County,50-64,FEMALE,1,1383
Solano County,50-64,FEMALE,2,473
Solano County,50-64,FEMALE,3,18
Solano County,50-64,FEMALE,4,510
Solano County,50-64,FEMALE,5,21
Solano County,50-64,FEMALE,6,104
Solano County,50-64,FEMALE,7,556
Solano County,50-64,FEMALE,1,1506
Solano County,50-64,FEMALE,2,465
Solano County,50-64,FEMALE,3,22
Solano County,50-64,FEMALE,4,523
Solano County,50-64,FEMALE,5,26
Solano County,50-64,FEMALE,6,94
Solano County,50-64,FEMALE,7,508
Solano County,50-64,FEMALE,1,1475
Solano County,50-64,FEMALE,2,492
Solano County,50-64,FEMALE,3,19
Solano County,50-64,FEMALE,4,514
Solano County,50-64,FEMALE,5,23
Solano County,50-64,FEMALE,6,97
Solano County,50-64,FEMALE,7,520
Solano County,50-64,FEMALE,1,1521
Solano County,50-64,FEMALE,2,521
Solano County,50-64,FEMALE,3,14
Solano County,50-64,FEMALE,4,535
